Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_us_desti_principal,Concepte,Nombre
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,Aparcaments,Valor_€,1051085.74
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,Habitatge,Valor_€,58855059.86
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,Magatzem,Valor_€,1194136.01
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,Ensenyament i cultura,Valor_€,32762.2
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,Comerç,Valor_€,7726489.28
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,Oficines,Valor_€,841417.08
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Aparcaments,Superfície_m2,5141
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Turisme i hostaleria,Superfície_m2,701
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Habitatge,Superfície_m2,73938
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Sanitat,Superfície_m2,121
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Altres,Superfície_m2,13
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Oficines,Superfície_m2,4905
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Magatzem,Superfície_m2,6500
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Esportiu,Superfície_m2,16
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Comerç,Superfície_m2,9092
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Aparcaments,Nombre,189
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Turisme i hostaleria,Nombre,11
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Habitatge,Nombre,1079
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Sanitat,Nombre,1
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Altres,Nombre,1
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Oficines,Nombre,25
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Magatzem,Nombre,55
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Esportiu,Nombre,1
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Comerç,Nombre,118
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Aparcaments,Valor_€,2406865.02
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Turisme i hostaleria,Valor_€,1204225.59
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Habitatge,Valor_€,93346359.15
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Sanitat,Valor_€,158033.2
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Altres,Valor_€,10639.35
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Oficines,Valor_€,4354663.22
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Magatzem,Valor_€,4516829.23
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Esportiu,Valor_€,28448.04
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Comerç,Valor_€,8802876.9
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,Comerç,Superfície_m2,5620
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,Aparcaments,Superfície_m2,9516
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,Habitatge,Superfície_m2,41399
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,Oficines,Superfície_m2,1016
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,Magatzem,Superfície_m2,1493
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,Comerç,Nombre,47
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,Aparcaments,Nombre,750
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,Habitatge,Nombre,500
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,Oficines,Nombre,7
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,Magatzem,Nombre,12
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,Comerç,Valor_€,5333823.47
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,Aparcaments,Valor_€,6575990.96
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,Habitatge,Valor_€,52248635.39
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,Oficines,Valor_€,971233.02
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,Magatzem,Valor_€,890763.44
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Turisme i hostaleria,Superfície_m2,9465
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Aparcaments,Superfície_m2,21697
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Ensenyament i cultura,Superfície_m2,6771
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Habitatge,Superfície_m2,76865
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Oficines,Superfície_m2,1207
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Magatzem,Superfície_m2,4219
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Esportiu,Superfície_m2,34
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Comerç,Superfície_m2,5967
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Turisme i hostaleria,Nombre,8
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Aparcaments,Nombre,523
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Ensenyament i cultura,Nombre,10
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Habitatge,Nombre,924
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Oficines,Nombre,11
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Magatzem,Nombre,76
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Esportiu,Nombre,1
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Comerç,Nombre,55
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Turisme i hostaleria,Valor_€,17153556.43
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Aparcaments,Valor_€,10111999.41
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Ensenyament i cultura,Valor_€,7384691.01
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Oficines,Valor_€,1145189.53
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Habitatge,Valor_€,98542442.42
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Magatzem,Valor_€,3179214.52
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Esportiu,Valor_€,61618.69
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Comerç,Valor_€,6478472.98
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,Aparcaments,Superfície_m2,6571
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,Habitatge,Superfície_m2,54934
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,Magatzem,Superfície_m2,8525
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,Oficines,Superfície_m2,933
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,Comerç,Superfície_m2,3378
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,Aparcaments,Nombre,88
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,Habitatge,Nombre,778
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,Magatzem,Nombre,16
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,Oficines,Nombre,9
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,Comerç,Nombre,21
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,Aparcaments,Valor_€,2374782.76
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,Habitatge,Valor_€,67653969.98
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,Magatzem,Valor_€,3722062.95
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,Oficines,Valor_€,1133970.48
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,Comerç,Valor_€,3285382.14
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Habitatge,Superfície_m2,44516
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Oficines,Superfície_m2,381
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Aparcaments,Superfície_m2,4144
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Magatzem,Superfície_m2,3565
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Turisme i hostaleria,Superfície_m2,336
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Comerç,Superfície_m2,6002
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Esportiu,Superfície_m2,2113
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Ensenyament i cultura,Superfície_m2,588
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Sanitat,Superfície_m2,67
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Habitatge,Nombre,536
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Oficines,Nombre,1
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Aparcaments,Nombre,60
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Magatzem,Nombre,33
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Turisme i hostaleria,Nombre,4
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Comerç,Nombre,59
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Esportiu,Nombre,2
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Ensenyament i cultura,Nombre,4
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Sanitat,Nombre,1
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Habitatge,Valor_€,54182843.68
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Oficines,Valor_€,312552.26
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Aparcaments,Valor_€,1414858.35
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Magatzem,Valor_€,2233520.91
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Turisme i hostaleria,Valor_€,410967.73
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Comerç,Valor_€,5225391.33
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Esportiu,Valor_€,1733393.53
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Ensenyament i cultura,Valor_€,608777.8
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Sanitat,Valor_€,73509.41
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Oficines,Superfície_m2,5929
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Aparcaments,Superfície_m2,7382
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Magatzem,Superfície_m2,2621
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Comerç,Superfície_m2,5244
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Habitatge,Superfície_m2,42229
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Indústria,Superfície_m2,338
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Oficines,Nombre,58
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Aparcaments,Nombre,365
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Magatzem,Nombre,42
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Comerç,Nombre,40
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Habitatge,Nombre,491
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Indústria,Nombre,2
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Oficines,Valor_€,6045301.76
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Aparcaments,Valor_€,3732225.33
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Magatzem,Valor_€,1546782.83
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Comerç,Valor_€,4642396.81
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Habitatge,Valor_€,53514070.85
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Indústria,Valor_€,126150.79
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Habitatge,Superfície_m2,49822
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Ensenyament i cultura,Superfície_m2,19850
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Religiós,Superfície_m2,2366
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Esportiu,Superfície_m2,7415
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Comerç,Superfície_m2,3141
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Oficines,Superfície_m2,3185
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Espectacles,Superfície_m2,480
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Altres,Superfície_m2,1760
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Turisme i hostaleria,Superfície_m2,359
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Aparcaments,Superfície_m2,12777
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Magatzem,Superfície_m2,967
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Habitatge,Nombre,622
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Ensenyament i cultura,Nombre,29
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Religiós,Nombre,3
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Esportiu,Nombre,11
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Comerç,Nombre,45
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Oficines,Nombre,21
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Espectacles,Nombre,1
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Altres,Nombre,1
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Turisme i hostaleria,Nombre,3
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Aparcaments,Nombre,600
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Magatzem,Nombre,13
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Habitatge,Valor_€,62242427.9
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Ensenyament i cultura,Valor_€,18574315.54
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Religiós,Valor_€,2304189.09
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Esportiu,Valor_€,6992935.12
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Comerç,Valor_€,2868812.26
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Oficines,Valor_€,3330253.62
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Espectacles,Valor_€,405182.72
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Altres,Valor_€,1485669.98
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Turisme i hostaleria,Valor_€,376967.57
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Aparcaments,Valor_€,9527529.94
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Magatzem,Valor_€,584510.73
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Comerç,Superfície_m2,5433
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Esportiu,Superfície_m2,267
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Habitatge,Superfície_m2,44793
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Aparcaments,Superfície_m2,2386
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Administració Pública,Superfície_m2,19673
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Magatzem,Superfície_m2,2353
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Oficines,Superfície_m2,3980
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Comerç,Nombre,72
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Esportiu,Nombre,3
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Habitatge,Nombre,662
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Aparcaments,Nombre,110
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Administració Pública,Nombre,35
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Magatzem,Nombre,42
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Oficines,Nombre,14
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Comerç,Valor_€,4927702.38
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Esportiu,Valor_€,295483.86
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Habitatge,Valor_€,52611401.09
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Aparcaments,Valor_€,1332972.34
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Administració Pública,Valor_€,15873398.9
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Magatzem,Valor_€,1590239.1
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Oficines,Valor_€,3754701.06
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Ensenyament i cultura,Superfície_m2,199
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Oficines,Superfície_m2,1193
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Aparcaments,Superfície_m2,4431
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Sanitat,Superfície_m2,296
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Magatzem,Superfície_m2,2609
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Esportiu,Superfície_m2,106
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Habitatge,Superfície_m2,49241
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Comerç,Superfície_m2,5195
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Ensenyament i cultura,Nombre,3
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Oficines,Nombre,16
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Aparcaments,Nombre,243
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Sanitat,Nombre,1
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Magatzem,Nombre,95
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Esportiu,Nombre,1
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Habitatge,Nombre,797
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Comerç,Nombre,87
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Ensenyament i cultura,Valor_€,190006.62
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Oficines,Valor_€,990456.76
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Aparcaments,Valor_€,3224165.29
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Sanitat,Valor_€,302091.43
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Magatzem,Valor_€,1811537.94
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Esportiu,Valor_€,70357.5
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Habitatge,Valor_€,58369006.98
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Comerç,Valor_€,4876173.1
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Oficines,Superfície_m2,2238
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Habitatge,Superfície_m2,44332
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Turisme i hostaleria,Superfície_m2,505
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Magatzem,Superfície_m2,1787
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Comerç,Superfície_m2,4666
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Espectacles,Superfície_m2,319
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Aparcaments,Superfície_m2,3093
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Oficines,Nombre,24
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Habitatge,Nombre,636
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Turisme i hostaleria,Nombre,2
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Magatzem,Nombre,25
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Comerç,Nombre,66
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Espectacles,Nombre,4
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Aparcaments,Nombre,178
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Oficines,Valor_€,2033994.14
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Habitatge,Valor_€,51772648.6
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Turisme i hostaleria,Valor_€,648262.72
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Magatzem,Valor_€,1160369.43
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Comerç,Valor_€,4263529.54
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Espectacles,Valor_€,348227.67
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Aparcaments,Valor_€,1678554.91
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Comerç,Superfície_m2,6527
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Habitatge,Superfície_m2,44207
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Oficines,Superfície_m2,950
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Ensenyament i cultura,Superfície_m2,5501
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Magatzem,Superfície_m2,2667
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Aparcaments,Superfície_m2,8611
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Comerç,Nombre,56
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Habitatge,Nombre,594
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Oficines,Nombre,10
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Ensenyament i cultura,Nombre,6
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Magatzem,Nombre,19
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Aparcaments,Nombre,399
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Comerç,Valor_€,5750530.24
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Habitatge,Valor_€,51504910.35
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Oficines,Valor_€,886201.52
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Ensenyament i cultura,Valor_€,6343835.73
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Magatzem,Valor_€,1707360.63
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Aparcaments,Valor_€,3203108.51
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,Oficines,Superfície_m2,1193
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,Habitatge,Superfície_m2,52258
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,Comerç,Superfície_m2,6695
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,Aparcaments,Superfície_m2,9542
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,Magatzem,Superfície_m2,5161
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,Oficines,Nombre,9
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,Habitatge,Nombre,704
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,Comerç,Nombre,74
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,Aparcaments,Nombre,347
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,Magatzem,Nombre,23
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,Oficines,Valor_€,1140126.49
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,Habitatge,Valor_€,63486842.17
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,Comerç,Valor_€,6206855.85
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,Aparcaments,Valor_€,3335041.84
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,Magatzem,Valor_€,2455706.7
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,82,Religiós,Superfície_m2,1473
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,82,Aparcaments,Superfície_m2,9270
